"chunk_id","doc_uid","doc_id","concept_name","mentions_source"
"19/2005/TTLT/BLĐTBXH-BTC-BKHĐT|Thông tư liên tịch 19/2005/TTLT/BLĐTBXH-BTC-BKHĐT Thông tư hướng dẫn thi hành NĐ 81/CP ngày 23/11/1995 và NĐ 116/2004/NĐ-CP ngày 23/4/2004 sửa đổi, bổ sung một số điều của NĐ 81/CP quy định chi tiết và hướng dẫn thi hành một số điều của Bộ luật Lao động về lao động là người tàn tật|Điều VB#6","19/2005/TTLT/BLĐTBXH-BTC-BKHĐT|Thông tư liên tịch 19/2005/TTLT/BLĐTBXH-BTC-BKHĐT Thông tư hướng dẫn thi hành NĐ 81/CP ngày 23/11/1995 và NĐ 116/2004/NĐ-CP ngày 23/4/2004 sửa đổi, bổ sung một số điều của NĐ 81/CP quy định chi tiết và hướng dẫn thi hành một số điều của Bộ luật Lao động về lao động là người tàn tật|Điều VB","79572","người lao động","substring"
"08/2005/QĐ-TTg|Quyết định 08/2005/QĐ-TTg Về việc phê duyệt Phương án sắp xếp doanh nghiệp thuộc Tổng công ty Thép Việt Nam giai đoạn 2005 - 2006|Điều 1#0","08/2005/QĐ-TTg|Quyết định 08/2005/QĐ-TTg Về việc phê duyệt Phương án sắp xếp doanh nghiệp thuộc Tổng công ty Thép Việt Nam giai đoạn 2005 - 2006|Điều 1","18403","vốn điều lệ","substring"
"06/2002/CT-TTg|Chỉ thị 06/2002/CT-TTg Về biện pháp tăng cường quản lý và chống thất thu ngân sách nhà nước năm 2002|Điều VB#0","06/2002/CT-TTg|Chỉ thị 06/2002/CT-TTg Về biện pháp tăng cường quản lý và chống thất thu ngân sách nhà nước năm 2002|Điều VB","22677","quản lý thuế","substring"
"06/2002/CT-TTg|Chỉ thị 06/2002/CT-TTg Về biện pháp tăng cường quản lý và chống thất thu ngân sách nhà nước năm 2002|Điều VB#0","06/2002/CT-TTg|Chỉ thị 06/2002/CT-TTg Về biện pháp tăng cường quản lý và chống thất thu ngân sách nhà nước năm 2002|Điều VB","22677","hoàn thuế","substring"
"41/2018/NQ-HĐND|Nghị quyết 41/2018/NQ-HĐND Quy định chính sách hỗ trợ giá thuê mặt bằng sản xuất cho doanh nghiệp nhỏ và vừa tại các khu công nghiệp, cụm công nghiệp trên địa bàn tỉnh Bình Định|Điều 1#0","41/2018/NQ-HĐND|Nghị quyết 41/2018/NQ-HĐND Quy định chính sách hỗ trợ giá thuê mặt bằng sản xuất cho doanh nghiệp nhỏ và vừa tại các khu công nghiệp, cụm công nghiệp trên địa bàn tỉnh Bình Định|Điều 1","132535","tiền thuê đất","substring"
"41/2018/NQ-HĐND|Nghị quyết 41/2018/NQ-HĐND Quy định chính sách hỗ trợ giá thuê mặt bằng sản xuất cho doanh nghiệp nhỏ và vừa tại các khu công nghiệp, cụm công nghiệp trên địa bàn tỉnh Bình Định|Điều 1#0","41/2018/NQ-HĐND|Nghị quyết 41/2018/NQ-HĐND Quy định chính sách hỗ trợ giá thuê mặt bằng sản xuất cho doanh nghiệp nhỏ và vừa tại các khu công nghiệp, cụm công nghiệp trên địa bàn tỉnh Bình Định|Điều 1","132535","đầu tư nước ngoài","substring"
"09/2024/QĐ-KTNN|Quyết định 09/2024/QĐ-KTNN Quyết định về Quy định danh mục hồ sơ kiểm toán; chế độ nộp lưu, bảo quản, khai thác và hủy hồ sơ kiểm toán|Điều 3#2","09/2024/QĐ-KTNN|Quyết định 09/2024/QĐ-KTNN Quyết định về Quy định danh mục hồ sơ kiểm toán; chế độ nộp lưu, bảo quản, khai thác và hủy hồ sơ kiểm toán|Điều 3","174503","kiểm toán","substring"
"101/2025/TT-BNNMT|Thông tư 101/2025/TT-BNNMT Hướng dẫn các loại máy chuyên dùng khác phục vụ cho 
sản xuất nông nghiệp chưa được quy định tại khoản 6 Điều 19 Nghị định số 181/2025/NĐ-CP ngày 01 tháng 7 năm 2025 của Chính phủ quy định chi tiết thi hành một số điều của Luật Thuế giá trị gia tăng|Điều 3#0","101/2025/TT-BNNMT|Thông tư 101/2025/TT-BNNMT Hướng dẫn các loại máy chuyên dùng khác phục vụ cho 
sản xuất nông nghiệp chưa được quy định tại khoản 6 Điều 19 Nghị định số 181/2025/NĐ-CP ngày 01 tháng 7 năm 2025 của Chính phủ quy định chi tiết thi hành một số điều của Luật Thuế giá trị gia tăng|Điều 3","186728","thuế giá trị gia tăng","substring"
"99/2017/TT-BQP|Thông tư 99/2017/TT-BQP Hướng dẫn một số nội dung về công tác giám sát và đánh giá đầu tư trong Bộ Quốc phòng|Điều 1#0","99/2017/TT-BQP|Thông tư 99/2017/TT-BQP Hướng dẫn một số nội dung về công tác giám sát và đánh giá đầu tư trong Bộ Quốc phòng|Điều 1","123869","dự án đầu tư","substring"
"27/2008/QĐ-UBND|Quyết định 27/2008/QĐ-UBND Ban hành Quy định về giá các loại đất áp dụng trên địa bàn tỉnh Bến Tre năm 2009|Điều 12#0","27/2008/QĐ-UBND|Quyết định 27/2008/QĐ-UBND Ban hành Quy định về giá các loại đất áp dụng trên địa bàn tỉnh Bến Tre năm 2009|Điều 12","39167","đất đai","substring"
"01/2025/TT-BXD|Thông tư 01/2025/TT-BXD Sửa đổi, bổ sung một số điều của Thông tư số 13/2021/TT-BXD ngày 31 tháng 8 năm 2021 của Bộ trưởng Bộ Xây dựng hướng dẫn phương pháp xác định các chỉ tiêu kinh tế kỹ thuật và đo bóc khối lượng công trình, Thông tư số 11/2021/TT-BXD ngày 31 tháng 8 năm 2021 của Bộ trưởng Bộ Xây dựng hướng dẫn một số nội dung xác định và quản lý chi phí đầu tư xây dựng đã được sửa đổi, bổ sung một số điều tại Thông tư số 14/2023/TT-BXD ngày 29 tháng 12 năm 2023 của Bộ trưởng Bộ Xây dựng|Điều 3#2","01/2025/TT-BXD|Thông tư 01/2025/TT-BXD Sửa đổi, bổ sung một số điều của Thông tư số 13/2021/TT-BXD ngày 31 tháng 8 năm 2021 của Bộ trưởng Bộ Xây dựng hướng dẫn phương pháp xác định các chỉ tiêu kinh tế kỹ thuật và đo bóc khối lượng công trình, Thông tư số 11/2021/TT-BXD ngày 31 tháng 8 năm 2021 của Bộ trưởng Bộ Xây dựng hướng dẫn một số nội dung xác định và quản lý chi phí đầu tư xây dựng đã được sửa đổi, bổ sung một số điều tại Thông tư số 14/2023/TT-BXD ngày 29 tháng 12 năm 2023 của Bộ trưởng Bộ Xây dựng|Điều 3","174686","dự án đầu tư","substring"
"07-TT/LB|Thông tư liên tịch 07-TT/LB Quy định chi tiết về một số quyền lợi của người đi làm nghĩa vụ dân công thời chiến|Điều VB#0","07-TT/LB|Thông tư liên tịch 07-TT/LB Quy định chi tiết về một số quyền lợi của người đi làm nghĩa vụ dân công thời chiến|Điều VB","77276","hợp tác xã","substring"
"158/2025/NĐ-CP|Nghị định 158/2025/NĐ-CP Quy định chi tiết và hướng dẫn thi hành một số điều của Luật Bảo hiểm xã hội về bảo hiểm xã hội bắt buộc|Điều 10#1","158/2025/NĐ-CP|Nghị định 158/2025/NĐ-CP Quy định chi tiết và hướng dẫn thi hành một số điều của Luật Bảo hiểm xã hội về bảo hiểm xã hội bắt buộc|Điều 10","178757","bảo hiểm xã hội","substring"
"158/2025/NĐ-CP|Nghị định 158/2025/NĐ-CP Quy định chi tiết và hướng dẫn thi hành một số điều của Luật Bảo hiểm xã hội về bảo hiểm xã hội bắt buộc|Điều 10#1","158/2025/NĐ-CP|Nghị định 158/2025/NĐ-CP Quy định chi tiết và hướng dẫn thi hành một số điều của Luật Bảo hiểm xã hội về bảo hiểm xã hội bắt buộc|Điều 10","178757","người lao động","substring"
"158/2025/NĐ-CP|Nghị định 158/2025/NĐ-CP Quy định chi tiết và hướng dẫn thi hành một số điều của Luật Bảo hiểm xã hội về bảo hiểm xã hội bắt buộc|Điều 10#1","158/2025/NĐ-CP|Nghị định 158/2025/NĐ-CP Quy định chi tiết và hướng dẫn thi hành một số điều của Luật Bảo hiểm xã hội về bảo hiểm xã hội bắt buộc|Điều 10","178757","người sử dụng lao động","substring"
"12-TC/NLTL|Thông tư 12-TC/NLTL Giải thích, hướng dẫn cụ thể một số điểm trong chế độ quản lý tài chính hợp tác xã sản xuất nông nghiệp|Điều 2#0","12-TC/NLTL|Thông tư 12-TC/NLTL Giải thích, hướng dẫn cụ thể một số điểm trong chế độ quản lý tài chính hợp tác xã sản xuất nông nghiệp|Điều 2","77892","hợp tác xã","substring"
"21/2011/QĐ-TTg|Quyết định 21/2011/QĐ-TTg Về việc gia hạn nộp thuế thu nhập doanh nghiệp của doanh nghiệp nhỏ và vừa nhằm tháo gỡ khó khăn, góp phần thúc đẩy phát triển kinh tế năm 2011|Điều 3#0","21/2011/QĐ-TTg|Quyết định 21/2011/QĐ-TTg Về việc gia hạn nộp thuế thu nhập doanh nghiệp của doanh nghiệp nhỏ và vừa nhằm tháo gỡ khó khăn, góp phần thúc đẩy phát triển kinh tế năm 2011|Điều 3","26292","thuế thu nhập doanh nghiệp","substring"
"69/2020/QH14|Luật 69/2020/QH14 Người lao động Việt Nam đi làm việc ở nước ngoài theo hợp đồng|Điều 10#0","69/2020/QH14|Luật 69/2020/QH14 Người lao động Việt Nam đi làm việc ở nước ngoài theo hợp đồng|Điều 10","146643","vốn điều lệ","substring"
"69/2020/QH14|Luật 69/2020/QH14 Người lao động Việt Nam đi làm việc ở nước ngoài theo hợp đồng|Điều 10#0","69/2020/QH14|Luật 69/2020/QH14 Người lao động Việt Nam đi làm việc ở nước ngoài theo hợp đồng|Điều 10","146643","người đại diện theo pháp luật","substring"
"69/2020/QH14|Luật 69/2020/QH14 Người lao động Việt Nam đi làm việc ở nước ngoài theo hợp đồng|Điều 10#0","69/2020/QH14|Luật 69/2020/QH14 Người lao động Việt Nam đi làm việc ở nước ngoài theo hợp đồng|Điều 10","146643","người lao động","substring"
"16/2002/QĐ-BTC|Quyết định 16/2002/QĐ-BTC Về việc triển khai đề án ứng dụng công nghệ thông tin vào việc thu,nộp tiền thuế hộ kinh doanh cá thể công thương nghiệp|Điều 7#0","16/2002/QĐ-BTC|Quyết định 16/2002/QĐ-BTC Về việc triển khai đề án ứng dụng công nghệ thông tin vào việc thu,nộp tiền thuế hộ kinh doanh cá thể công thương nghiệp|Điều 7","22547","hộ kinh doanh","substring"
"28-LB/TT|Thông tư liên tịch 28-LB/TT Hướng dẫn thi hành việc trợ cấp nhà ăn tập thể|Điều VB#1","28-LB/TT|Thông tư liên tịch 28-LB/TT Hướng dẫn thi hành việc trợ cấp nhà ăn tập thể|Điều VB","77629","tiền lương","substring"
"28-LB/TT|Thông tư liên tịch 28-LB/TT Hướng dẫn thi hành việc trợ cấp nhà ăn tập thể|Điều VB#1","28-LB/TT|Thông tư liên tịch 28-LB/TT Hướng dẫn thi hành việc trợ cấp nhà ăn tập thể|Điều VB","77629","phụ cấp","substring"
"28-LB/TT|Thông tư liên tịch 28-LB/TT Hướng dẫn thi hành việc trợ cấp nhà ăn tập thể|Điều VB#1","28-LB/TT|Thông tư liên tịch 28-LB/TT Hướng dẫn thi hành việc trợ cấp nhà ăn tập thể|Điều VB","77629","bảo hiểm xã hội","substring"
"48/2018/QĐ-UBND|Quyết định 48/2018/QĐ-UBND Ban hành giá dịch vụ đo đạc, lập bản đồ địa chính trong trường hợp cơ quan nhà nước có thẩm quyền giao đất, cho thuê đất mới hoặc cho phép thực hiện việc chuyển mục đích sử dụng đất ở những nơi chưa có
bản đồ địa chính tọa độ trên địa bàn tỉnh Lào Cai|Điều 3#0","48/2018/QĐ-UBND|Quyết định 48/2018/QĐ-UBND Ban hành giá dịch vụ đo đạc, lập bản đồ địa chính trong trường hợp cơ quan nhà nước có thẩm quyền giao đất, cho thuê đất mới hoặc cho phép thực hiện việc chuyển mục đích sử dụng đất ở những nơi chưa có
bản đồ địa chính tọa độ trên địa bàn tỉnh Lào Cai|Điều 3","134350","đất đai","substring"
"17/2008/QĐ-UBND|Quyết định 17/2008/QĐ-UBND quy định về quy trình thực hiện công tác đầu tư xây dựng cơ bản sử dụng vốn ngân sách nhà nước trên địa bàn quận 6 do Ủy ban nhân dân quận 6 ban hành|Điều 4#0","17/2008/QĐ-UBND|Quyết định 17/2008/QĐ-UBND quy định về quy trình thực hiện công tác đầu tư xây dựng cơ bản sử dụng vốn ngân sách nhà nước trên địa bàn quận 6 do Ủy ban nhân dân quận 6 ban hành|Điều 4","88820","dự án đầu tư","substring"
"247/2005/QĐ-TTg|Quyết định 247/2005/QĐ-TTg Về việc phê duyệt Điều lệ tổ chức và hoạt động của Tổng công ty Công nghiệp tàu thuỷ Việt Nam thí điểm mô hình Hội đồng quản trị ký hợp đồng thuê Tổng giám đốc điều hành|Điều 35#2","247/2005/QĐ-TTg|Quyết định 247/2005/QĐ-TTg Về việc phê duyệt Điều lệ tổ chức và hoạt động của Tổng công ty Công nghiệp tàu thuỷ Việt Nam thí điểm mô hình Hội đồng quản trị ký hợp đồng thuê Tổng giám đốc điều hành|Điều 35","17343","công ty trách nhiệm hữu hạn","substring"
"247/2005/QĐ-TTg|Quyết định 247/2005/QĐ-TTg Về việc phê duyệt Điều lệ tổ chức và hoạt động của Tổng công ty Công nghiệp tàu thuỷ Việt Nam thí điểm mô hình Hội đồng quản trị ký hợp đồng thuê Tổng giám đốc điều hành|Điều 35#2","247/2005/QĐ-TTg|Quyết định 247/2005/QĐ-TTg Về việc phê duyệt Điều lệ tổ chức và hoạt động của Tổng công ty Công nghiệp tàu thuỷ Việt Nam thí điểm mô hình Hội đồng quản trị ký hợp đồng thuê Tổng giám đốc điều hành|Điều 35","17343","vốn điều lệ","substring"
"247/2005/QĐ-TTg|Quyết định 247/2005/QĐ-TTg Về việc phê duyệt Điều lệ tổ chức và hoạt động của Tổng công ty Công nghiệp tàu thuỷ Việt Nam thí điểm mô hình Hội đồng quản trị ký hợp đồng thuê Tổng giám đốc điều hành|Điều 35#2","247/2005/QĐ-TTg|Quyết định 247/2005/QĐ-TTg Về việc phê duyệt Điều lệ tổ chức và hoạt động của Tổng công ty Công nghiệp tàu thuỷ Việt Nam thí điểm mô hình Hội đồng quản trị ký hợp đồng thuê Tổng giám đốc điều hành|Điều 35","17343","hội đồng quản trị","substring"
"138/QĐ-TTg|Quyết định 138/QĐ-TTg Về việc chuyển Xí nghiệp Dược phẩm Trung ương 26 thành công ty cổ phần|Điều 4#0","138/QĐ-TTg|Quyết định 138/QĐ-TTg Về việc chuyển Xí nghiệp Dược phẩm Trung ương 26 thành công ty cổ phần|Điều 4","87226","công ty cổ phần","substring"
"138/QĐ-TTg|Quyết định 138/QĐ-TTg Về việc chuyển Xí nghiệp Dược phẩm Trung ương 26 thành công ty cổ phần|Điều 4#0","138/QĐ-TTg|Quyết định 138/QĐ-TTg Về việc chuyển Xí nghiệp Dược phẩm Trung ương 26 thành công ty cổ phần|Điều 4","87226","đăng ký kinh doanh","substring"
"138/QĐ-TTg|Quyết định 138/QĐ-TTg Về việc chuyển Xí nghiệp Dược phẩm Trung ương 26 thành công ty cổ phần|Điều 4#0","138/QĐ-TTg|Quyết định 138/QĐ-TTg Về việc chuyển Xí nghiệp Dược phẩm Trung ương 26 thành công ty cổ phần|Điều 4","87226","giám đốc","substring"
"11/2020/NQ-HĐND|Nghị quyết 11/2020/NQ-HĐND Ban hành Quy định chính sách hỗ trợ tín dụng khuyến khích doanh nghiệp đầu tư vào nông nghiệp, nông thôn trên địa bàn tỉnh Vĩnh Long|Điều 7#0","11/2020/NQ-HĐND|Nghị quyết 11/2020/NQ-HĐND Ban hành Quy định chính sách hỗ trợ tín dụng khuyến khích doanh nghiệp đầu tư vào nông nghiệp, nông thôn trên địa bàn tỉnh Vĩnh Long|Điều 7","142891","dự án đầu tư","substring"
